t,true_vol,est_vol_fast,est_vol_smooth,true_log_vol,est_log_vol_fast,est_log_vol_smooth,true_regime,est_regime_fast,est_regime_smooth,regime_confidence,surprise,entropy,vol_ratio,ess,detected,change_type
1109,0.187663,0.122818,0.122818,-1.6731,-2.0971,-2.0971,2,2,2,0.486,0.6290,1.1632,1.0866,249.2,0,0
1110,0.157400,0.132585,0.132585,-1.8490,-2.0205,-2.0205,2,2,2,0.514,0.7743,1.1149,1.1045,248.6,0,0
1111,0.148063,0.148993,0.148993,-1.9101,-1.9039,-1.9039,2,2,2,0.504,0.9675,1.0809,1.1326,243.6,0,0
1112,0.180028,0.136378,0.136378,-1.7146,-1.9923,-1.9923,2,2,2,0.510,1.6894,1.1092,1.1468,246.1,0,0
1113,0.218186,0.147264,0.147264,-1.5224,-1.9155,-1.9155,2,2,2,0.497,0.8000,1.0882,1.1670,242.0,0,0
1114,0.183105,0.143002,0.143002,-1.6977,-1.9449,-1.9449,2,2,2,0.517,0.6051,1.0928,1.1809,242.0,0,0
1115,0.144709,0.133767,0.133767,-1.9330,-2.0117,-2.0117,2,2,2,0.499,0.7764,1.1322,1.1857,242.5,0,0
1116,0.140123,0.127486,0.127486,-1.9652,-2.0597,-2.0597,2,2,2,0.515,0.6585,1.1166,1.1847,241.7,0,0
1117,0.118312,0.116039,0.116039,-2.1344,-2.1538,-2.1538,2,2,2,0.512,1.1885,1.1415,1.1751,240.0,0,0
1118,0.115054,0.119591,0.119591,-2.1624,-2.1237,-2.1237,2,2,2,0.520,0.6545,1.1319,1.1688,238.4,0,0
1119,0.109078,0.119934,0.119934,-2.2157,-2.1208,-2.1208,2,2,2,0.494,0.6134,1.1570,1.1632,236.7,0,0
1120,0.110923,0.131634,0.131634,-2.1989,-2.0277,-2.0277,2,2,2,0.514,0.8559,1.1243,1.1664,235.7,0,0
1121,0.107910,0.120093,0.120093,-2.2265,-2.1195,-2.1195,2,2,2,0.504,2.3741,1.1590,1.1605,234.0,0,0
1122,0.105968,0.129310,0.129310,-2.2446,-2.0455,-2.0455,2,2,2,0.503,0.7885,1.1473,1.1616,232.9,0,0
1123,0.114720,0.153178,0.153178,-2.1653,-1.8762,-1.8762,2,2,2,0.514,1.3028,1.0867,1.1792,227.4,0,0
1124,0.176165,0.141839,0.141839,-1.7363,-1.9531,-1.9531,2,2,2,0.503,1.1929,1.1107,1.1860,229.3,0,0
1125,0.155420,0.131232,0.131232,-1.8616,-2.0308,-2.0308,2,2,2,0.526,0.9684,1.1069,1.1840,229.8,0,0
1126,0.169044,0.178377,0.178377,-1.7776,-1.7239,-1.7239,2,2,2,0.541,2.1386,0.9950,1.2146,210.8,0,0
1127,0.189773,0.163537,0.163537,-1.6619,-1.8107,-1.8107,2,2,2,0.528,4.0031,1.0431,1.2301,215.9,0,0
1128,0.199766,0.173997,0.173997,-1.6106,-1.7487,-1.7487,2,2,2,0.520,0.7998,1.0437,1.2499,209.1,0,0
1129,0.159874,0.163404,0.163404,-1.8334,-1.8115,-1.8115,2,2,2,0.524,0.7298,1.0854,1.2592,212.8,0,0
1130,0.149294,0.150007,0.150007,-1.9018,-1.8971,-1.8971,2,2,2,0.497,1.0272,1.1407,1.2578,217.1,0,0
1131,0.129311,0.143012,0.143012,-2.0455,-1.9448,-1.9448,2,2,2,0.487,0.6347,1.1688,1.2512,218.3,0,0
1132,0.108520,0.128551,0.128551,-2.2208,-2.0514,-2.0514,2,2,2,0.443,2.0779,1.2058,1.2354,221.1,0,0
1133,0.106003,0.115239,0.115239,-2.2443,-2.1607,-2.1607,2,2,2,0.417,1.4247,1.2246,1.2123,221.9,0,0
1134,0.113829,0.106613,0.106613,-2.1731,-2.2385,-2.2385,2,2,2,0.393,0.7716,1.2528,1.1857,220.5,0,0
1135,0.100726,0.101629,0.101629,-2.2953,-2.2864,-2.2864,2,2,2,0.394,0.6534,1.2394,1.1585,218.6,0,0
1136,0.094779,0.091263,0.091263,-2.3562,-2.3940,-2.3940,2,2,2,0.363,1.2602,1.2679,1.1270,213.2,0,0
1137,0.109067,0.092836,0.092836,-2.2158,-2.3769,-2.3769,2,2,2,0.375,0.6372,1.2604,1.0999,213.7,0,0
1138,0.147888,0.154401,0.154401,-1.9113,-1.8682,-1.8682,2,2,2,0.422,3.8741,1.1520,1.1180,197.1,0,0
1139,0.154451,0.170680,0.170680,-1.8679,-1.7680,-1.7680,2,2,2,0.435,0.9067,1.1032,1.1444,182.3,0,0
1140,0.157655,0.171320,0.171320,-1.8473,-1.7642,-1.7642,2,2,2,0.429,0.6290,1.1030,1.1671,180.7,0,0
1141,0.143432,0.154760,0.154760,-1.9419,-1.8659,-1.8659,2,2,2,0.412,2.1721,1.1581,1.1756,189.6,0,0
1142,0.139700,0.149973,0.149973,-1.9683,-1.8973,-1.8973,2,2,2,0.434,0.6095,1.1630,1.1794,191.6,0,0
1143,0.154900,0.155679,0.155679,-1.8650,-1.8600,-1.8600,2,2,2,0.415,0.6985,1.1642,1.1859,187.4,0,0
1144,0.133749,0.141268,0.141268,-2.0118,-1.9571,-1.9571,2,2,2,0.415,1.3009,1.1970,1.1819,194.4,0,0
1145,0.147684,0.162537,0.162537,-1.9127,-1.8169,-1.8169,2,2,2,0.409,1.0851,1.1494,1.1915,181.4,0,0
1146,0.135691,0.148865,0.148865,-1.9974,-1.9047,-1.9047,2,2,2,0.436,1.1605,1.1665,1.1907,187.9,0,0
1147,0.119519,0.136081,0.136081,-2.1243,-1.9945,-1.9945,2,2,2,0.433,1.0001,1.1964,1.1815,193.0,0,0
1148,0.096861,0.122813,0.122813,-2.3345,-2.0971,-2.0971,2,2,2,0.414,1.2313,1.2337,1.1646,197.3,0,0
1149,0.094272,0.112983,0.112983,-2.3616,-2.1805,-2.1805,2,2,2,0.420,0.8091,1.2532,1.1431,199.2,0,0
1150,0.089994,0.109320,0.109320,-2.4080,-2.2135,-2.2135,2,2,2,0.411,0.6221,1.2629,1.1215,199.0,0,0
1151,0.087258,0.105443,0.105443,-2.4389,-2.2496,-2.2496,2,2,2,0.408,0.6221,1.2774,1.0996,198.3,0,0
1152,0.107146,0.105248,0.105248,-2.2336,-2.2514,-2.2514,2,2,2,0.379,0.6139,1.2936,1.0799,197.2,0,0
1153,0.094265,0.098081,0.098081,-2.3616,-2.3220,-2.3220,2,2,2,0.362,0.7656,1.3116,1.0575,195.5,0,0
1154,0.084340,0.088243,0.088243,-2.4729,-2.4277,-2.4277,2,2,2,0.370,1.5856,1.3158,1.0310,191.5,0,0
1155,0.116739,0.081360,0.081360,-2.1478,-2.5089,-2.5089,2,2,2,0.369,0.8305,1.3235,1.0027,186.3,0,0
1156,0.097675,0.088207,0.088207,-2.3261,-2.4281,-2.4281,2,2,2,0.406,0.7625,1.2885,0.9821,189.7,0,0
1157,0.107649,0.080770,0.080770,-2.2289,-2.5162,-2.5162,2,2,2,0.375,1.0829,1.3036,0.9586,183.9,0,0
1158,0.099372,0.072529,0.072529,-2.3089,-2.6238,-2.6238,2,2,2,0.353,1.9416,1.3222,0.9320,174.9,0,0
1159,0.083248,0.064898,0.064898,-2.4859,-2.7349,-2.7349,2,2,2,0.327,4.9165,1.3368,0.9027,166.2,0,0
1160,0.075172,0.057288,0.057288,-2.5880,-2.8597,-2.8597,2,1,1,0.337,2.0833,1.3316,0.8711,152.0,1,1
1161,0.089877,0.055691,0.055691,-2.4093,-2.8879,-2.8879,2,1,1,0.334,0.6494,1.3338,0.8415,147.3,0,0
1162,0.090410,0.050125,0.050125,-2.4034,-2.9932,-2.9932,2,1,1,0.330,1.1703,1.3265,0.8109,133.1,0,0
1163,0.079892,0.063935,0.063935,-2.5271,-2.7499,-2.7499,2,2,2,0.350,1.2436,1.3128,0.7940,165.8,1,1
1164,0.060481,0.061513,0.061513,-2.8054,-2.7885,-2.7885,2,2,2,0.364,0.6463,1.3119,0.7772,160.4,0,0
1165,0.071582,0.075368,0.075368,-2.6369,-2.5854,-2.5854,2,2,2,0.398,1.3117,1.3072,0.7732,182.0,0,0
1166,0.067625,0.071840,0.071840,-2.6938,-2.6333,-2.6333,2,2,2,0.392,0.7006,1.3123,0.7672,178.3,0,0
1167,0.062948,0.067380,0.067380,-2.7654,-2.6974,-2.6974,2,2,2,0.372,0.8308,1.3301,0.7586,172.5,0,0
1168,0.063559,0.064057,0.064057,-2.7558,-2.7480,-2.7480,2,2,2,0.337,0.6934,1.3422,0.7486,166.9,0,0
1169,0.055054,0.059533,0.059533,-2.8994,-2.8212,-2.8212,2,2,2,0.322,0.8722,1.3461,0.7362,158.0,0,0
1170,0.055711,0.054017,0.054017,-2.8876,-2.9185,-2.9185,2,0,0,0.306,1.2884,1.3399,0.7209,145.2,1,1
1171,0.067832,0.048281,0.048281,-2.6907,-3.0307,-3.0307,2,0,0,0.354,1.8643,1.3154,0.7026,130.3,0,0
1172,0.060435,0.057580,0.057580,-2.8062,-2.8546,-2.8546,2,2,2,0.298,1.0017,1.3474,0.6943,154.4,1,1
1173,0.065554,0.066007,0.066007,-2.7249,-2.7180,-2.7180,2,2,2,0.335,0.9801,1.3548,0.6943,169.6,0,0
1174,0.073107,0.061043,0.061043,-2.6158,-2.7962,-2.7962,2,2,2,0.301,1.1933,1.3570,0.6905,162.5,0,0
1175,0.071681,0.055566,0.055566,-2.6355,-2.8902,-2.8902,2,1,1,0.314,1.7199,1.3454,0.6827,151.8,1,1
1176,0.064514,0.068642,0.068642,-2.7409,-2.6789,-2.6789,2,2,2,0.326,1.2760,1.3580,0.6875,169.9,1,1
1177,0.080545,0.080125,0.080125,-2.5189,-2.5242,-2.5242,2,2,2,0.324,1.1686,1.3376,0.7022,167.4,0,0
1178,0.077290,0.072826,0.072826,-2.5602,-2.6197,-2.6197,2,2,2,0.315,5.8538,1.3549,0.7094,168.8,1,2
1179,0.084159,0.067119,0.067119,-2.4750,-2.7013,-2.7013,2,1,1,0.301,1.2524,1.3661,0.7113,168.3,1,1
1180,0.067845,0.062881,0.062881,-2.6905,-2.7665,-2.7665,2,1,1,0.301,0.7752,1.3715,0.7096,165.9,0,0
1181,0.061486,0.062010,0.062010,-2.7890,-2.7805,-2.7805,2,1,1,0.312,0.6063,1.3642,0.7076,164.3,0,0
1182,0.058445,0.066020,0.066020,-2.8397,-2.7178,-2.7178,2,2,2,0.318,0.7240,1.3530,0.7099,164.8,1,1
1183,0.049412,0.063903,0.063903,-3.0076,-2.7504,-2.7504,2,1,1,0.333,0.6179,1.3512,0.7104,163.0,1,1
1184,0.055043,0.058482,0.058482,-2.8996,-2.8390,-2.8390,2,1,1,0.320,4.6919,1.3581,0.7063,159.9,0,0
1185,0.056217,0.059844,0.059844,-2.8785,-2.8160,-2.8160,2,1,1,0.332,0.6339,1.3559,0.7043,159.5,0,0
1186,0.053888,0.056259,0.056259,-2.9208,-2.8778,-2.8778,2,1,1,0.352,0.7499,1.3379,0.6995,155.4,0,0
1187,0.050090,0.061050,0.061050,-2.9939,-2.7961,-2.7961,2,1,1,0.364,0.7722,1.3355,0.7001,157.4,0,0
1188,0.041376,0.064214,0.064214,-3.1851,-2.7455,-2.7455,2,1,1,0.371,0.6989,1.3366,0.7040,157.0,0,0
1189,0.042638,0.062963,0.062963,-3.1550,-2.7652,-2.7652,2,1,1,0.364,0.5972,1.3401,0.7067,155.3,0,0
1190,0.053157,0.058358,0.058358,-2.9345,-2.8412,-2.8412,2,1,1,0.373,0.9877,1.3264,0.7051,152.3,0,0
1191,0.063951,0.056237,0.056237,-2.7496,-2.8782,-2.8782,2,1,1,0.378,0.6338,1.3172,0.7021,149.5,0,0
1192,0.075736,0.051017,0.051017,-2.5805,-2.9756,-2.9756,2,1,1,0.374,1.8674,1.3149,0.6947,144.2,0,0
1193,0.070201,0.046009,0.046009,-2.6564,-3.0789,-3.0789,2,1,1,0.367,1.6638,1.2895,0.6835,137.2,0,0
1194,0.091246,0.041067,0.041067,-2.3942,-3.1926,-3.1926,2,1,1,0.363,2.8697,1.2514,0.6689,129.1,0,0
1195,0.083328,0.048565,0.048565,-2.4850,-3.0249,-3.0249,2,1,1,0.378,0.9737,1.2866,0.6636,138.1,0,0
1196,0.066584,0.046186,0.046186,-2.7093,-3.0751,-3.0751,2,1,1,0.367,0.7002,1.2797,0.6568,134.1,0,0
1197,0.064217,0.042483,0.042483,-2.7455,-3.1587,-3.1587,2,1,1,0.370,1.1030,1.2601,0.6473,127.8,0,0
1198,0.062385,0.047649,0.047649,-2.7744,-3.0439,-3.0439,2,1,1,0.395,0.9267,1.2801,0.6444,249.6,0,0
1199,0.074481,0.073375,0.073375,-2.5972,-2.6122,-2.6122,2,2,2,0.354,3.4803,1.2922,0.6690,142.3,1,1
1200,0.065396,0.068384,0.068384,-2.7273,-2.6826,-2.6826,2,2,2,0.331,0.9678,1.3142,0.6862,159.9,0,0
1201,0.068428,0.071414,0.071414,-2.6820,-2.6393,-2.6393,2,2,2,0.344,0.7412,1.2976,0.7052,149.3,0,0
1202,0.068305,0.066123,0.066123,-2.6838,-2.7162,-2.7162,2,1,1,0.347,1.0318,1.3036,0.7170,166.2,1,1
1203,0.074185,0.060109,0.060109,-2.6012,-2.8116,-2.8116,2,1,1,0.356,1.7172,1.3138,0.7218,185.4,0,0
1204,0.076739,0.083093,0.083093,-2.5673,-2.4878,-2.4878,2,2,2,0.420,2.2538,1.2355,0.7503,119.5,1,1
1205,0.083385,0.081064,0.081064,-2.4843,-2.5125,-2.5125,2,2,2,0.415,0.6069,1.2585,0.7738,255.6,0,0
1206,0.088689,0.074311,0.074311,-2.4226,-2.5995,-2.5995,2,2,2,0.406,3.5537,1.2820,0.7881,251.1,0,0
1207,0.082268,0.075497,0.075497,-2.4978,-2.5837,-2.5837,2,2,2,0.441,0.6120,1.2552,0.8024,251.9,0,0
1208,0.082990,0.069052,0.069052,-2.4890,-2.6729,-2.6729,2,2,2,0.390,1.5673,1.2918,0.8088,243.0,0,0
1209,0.084464,0.064376,0.064376,-2.4714,-2.7430,-2.7430,2,2,2,0.353,0.8438,1.3095,0.8100,232.8,0,0
1210,0.092325,0.065539,0.065539,-2.3824,-2.7251,-2.7251,2,2,2,0.370,0.6182,1.3037,0.8126,234.6,0,0
1211,0.087982,0.073022,0.073022,-2.4306,-2.6170,-2.6170,2,2,2,0.401,0.8388,1.2709,0.8229,245.9,0,0
1212,0.085392,0.070403,0.070403,-2.4605,-2.6535,-2.6535,2,2,2,0.391,0.6454,1.2883,0.8297,241.7,0,0
1213,0.077958,0.073461,0.073461,-2.5516,-2.6110,-2.6110,2,2,2,0.411,0.6590,1.2708,0.8391,244.1,0,0
1214,0.092940,0.090971,0.090971,-2.3758,-2.3972,-2.3972,2,2,2,0.408,1.4660,1.2250,0.8657,243.3,0,0
1215,0.111526,0.085184,0.085184,-2.1935,-2.4629,-2.4629,2,2,2,0.397,1.0832,1.2559,0.8835,246.3,0,0
1216,0.106178,0.092434,0.092434,-2.2426,-2.3813,-2.3813,2,2,2,0.401,0.8134,1.2329,0.9068,240.5,0,0
1217,0.102911,0.090137,0.090137,-2.2739,-2.4064,-2.4064,2,2,2,0.363,0.6033,1.2509,0.9250,241.7,0,0
1218,0.135887,0.119532,0.119532,-1.9959,-2.1242,-2.1242,2,3,3,0.450,2.0342,1.1018,0.9703,202.9,1,1
1219,0.157790,0.111377,0.111377,-1.8465,-2.1948,-2.1948,2,3,3,0.425,1.3554,1.1622,1.0017,213.4,0,0
1220,0.146521,0.134266,0.134266,-1.9206,-2.0079,-2.0079,2,3,3,0.502,1.4718,1.0790,1.0508,182.9,0,0
1221,0.141335,0.160707,0.160707,-1.9566,-1.8282,-1.8282,2,3,3,0.588,1.6096,0.9660,1.1170,151.8,0,0
1222,0.164333,0.153452,0.153452,-1.8059,-1.8744,-1.8744,2,3,3,0.562,0.6673,0.9929,1.1666,158.5,0,0
1223,0.125490,0.151984,0.151984,-2.0755,-1.8840,-1.8840,2,3,3,0.549,0.5943,1.0061,1.2071,159.7,0,0
1224,0.115385,0.141234,0.141234,-2.1595,-1.9573,-1.9573,2,3,3,0.519,0.9236,1.0769,1.2320,168.1,0,0
1225,0.113051,0.143463,0.143463,-2.1799,-1.9417,-1.9417,2,3,3,0.504,0.6507,1.1064,1.2546,166.1,0,0
1226,0.119296,0.174157,0.174157,-2.1261,-1.7478,-1.7478,2,3,3,0.551,1.5596,0.9953,1.2982,142.7,0,0
1227,0.106280,0.160122,0.160122,-2.2417,-1.8318,-1.8318,2,3,3,0.502,2.4114,1.0720,1.3231,150.6,0,0
1228,0.113174,0.193970,0.193970,-2.1788,-1.6401,-1.6401,2,3,3,0.569,1.6079,0.9563,1.3693,129.8,0,0
1229,0.145794,0.179384,0.179384,-1.9256,-1.7182,-1.7182,2,3,3,0.538,1.1800,1.0394,1.3961,136.3,0,0
1230,0.144908,0.183548,0.183548,-1.9317,-1.6953,-1.6953,2,3,3,0.514,0.6981,1.0496,1.4206,133.5,0,0
1231,0.147552,0.171117,0.171117,-1.9136,-1.7654,-1.7654,2,3,3,0.470,0.7697,1.0872,1.4310,138.3,0,0
1232,0.146858,0.155875,0.155875,-1.9183,-1.8587,-1.8587,2,3,3,0.435,1.1703,1.1429,1.4278,144.3,0,0
1233,0.143240,0.154148,0.154148,-1.9432,-1.8698,-1.8698,2,3,3,0.428,0.6157,1.1462,1.4225,144.2,0,0
1234,0.125385,0.138565,0.138565,-2.0764,-1.9764,-1.9764,2,3,3,0.391,2.0398,1.2117,1.4058,149.6,0,0
1235,0.115740,0.147945,0.147945,-2.1564,-1.9109,-1.9109,2,2,2,0.431,0.8011,1.1893,1.3967,144.7,1,1
1236,0.116267,0.136333,0.136333,-2.1519,-1.9927,-1.9927,2,2,2,0.444,0.8563,1.2158,1.3796,147.9,0,0
1237,0.104180,0.136428,0.136428,-2.2616,-1.9920,-1.9920,2,2,2,0.444,0.6269,1.2129,1.3639,146.6,0,0
1238,0.105237,0.132645,0.132645,-2.2515,-2.0201,-2.0201,2,2,2,0.464,0.5999,1.2121,1.3466,146.6,0,0
1239,0.130601,0.119758,0.119758,-2.0356,-2.1223,-2.1223,2,2,2,0.433,1.6227,1.2574,1.3217,148.6,0,0
1240,0.107993,0.106808,0.106808,-2.2257,-2.2367,-2.2367,2,2,2,0.388,2.3422,1.3019,1.2902,149.2,0,0
1241,0.087367,0.094326,0.094326,-2.4376,-2.3610,-2.3610,2,2,2,0.357,2.1632,1.3287,1.2529,147.5,0,0
1242,0.087255,0.126409,0.126409,-2.4389,-2.0682,-2.0682,2,2,2,0.408,1.6797,1.2399,1.2423,144.3,0,0
1243,0.094536,0.122164,0.122164,-2.3588,-2.1024,-2.1024,2,2,2,0.407,0.6015,1.2497,1.2294,144.2,0,0
1244,0.101774,0.111273,0.111273,-2.2850,-2.1958,-2.1958,2,2,2,0.400,1.3841,1.2701,1.2099,144.7,0,0
1245,0.110934,0.114363,0.114363,-2.1988,-2.1684,-2.1684,2,2,2,0.409,0.6703,1.2454,1.1944,143.1,0,0
1246,0.109718,0.108397,0.108397,-2.2098,-2.2220,-2.2220,2,2,2,0.414,0.6603,1.2510,1.1762,142.4,0,0
1247,0.123889,0.123885,0.123885,-2.0884,-2.0884,-2.0884,2,2,2,0.430,1.0922,1.2065,1.1708,139.7,0,0
1248,0.103204,0.115806,0.115806,-2.2710,-2.1558,-2.1558,2,2,2,0.426,0.8132,1.2210,1.1600,139.8,0,0
1249,0.090103,0.111358,0.111358,-2.4068,-2.1950,-2.1950,2,2,2,0.415,0.6117,1.2636,1.1469,138.8,0,0
1250,0.096404,0.101139,0.101139,-2.3392,-2.2913,-2.2913,2,2,2,0.408,1.5285,1.2733,1.1277,137.2,0,0
1251,0.089571,0.090620,0.090620,-2.4127,-2.4011,-2.4011,2,2,2,0.396,2.6319,1.2787,1.1028,134.2,0,0
1252,0.084581,0.094328,0.094328,-2.4701,-2.3610,-2.3610,2,2,2,0.380,0.6913,1.2763,1.0833,134.1,0,0
1253,0.077966,0.102543,0.102543,-2.5515,-2.2775,-2.2775,2,2,2,0.401,0.8525,1.2765,1.0720,135.2,0,0
1254,0.067955,0.093513,0.093513,-2.6889,-2.3697,-2.3697,2,1,1,0.358,1.7432,1.2926,1.0551,132.2,1,1
1255,0.082868,0.085588,0.085588,-2.4905,-2.4582,-2.4582,2,1,1,0.365,1.0584,1.2968,1.0341,128.2,0,0
1256,0.068216,0.086694,0.086694,-2.6851,-2.4454,-2.4454,2,1,1,0.395,0.6314,1.2749,1.0163,128.0,0,0
1257,0.074818,0.079940,0.079940,-2.5927,-2.5265,-2.5265,2,1,1,0.392,0.9017,1.2860,0.9952,254.2,0,0
1258,0.085192,0.072258,0.072258,-2.4628,-2.6275,-2.6275,2,1,1,0.396,1.4158,1.2879,0.9706,246.9,0,0
1259,0.075187,0.081421,0.081421,-2.5878,-2.5081,-2.5081,2,1,1,0.383,0.8935,1.2876,0.9557,254.9,0,0
1260,0.084103,0.087823,0.087823,-2.4757,-2.4324,-2.4324,2,1,1,0.374,0.8038,1.2781,0.9476,253.6,0,0
1261,0.093211,0.083901,0.083901,-2.3729,-2.4781,-2.4781,2,1,1,0.369,0.6518,1.2950,0.9374,254.0,0,0
1262,0.066188,0.078079,0.078079,-2.7153,-2.5500,-2.5500,2,1,1,0.391,0.8967,1.3029,0.9238,252.6,0,0
1263,0.073195,0.084633,0.084633,-2.6146,-2.4694,-2.4694,2,1,1,0.399,0.8117,1.3009,0.9171,251.7,0,0
1264,0.089711,0.080935,0.080935,-2.4112,-2.5141,-2.5141,2,1,1,0.415,0.6434,1.2977,0.9083,251.1,0,0
1265,0.074621,0.078232,0.078232,-2.5953,-2.5481,-2.5481,2,1,1,0.415,0.6103,1.2970,0.8984,249.6,0,0
1266,0.065529,0.072314,0.072314,-2.7253,-2.6267,-2.6267,2,1,1,0.434,0.9913,1.2821,0.8850,246.0,0,0
1267,0.079657,0.076327,0.076327,-2.5300,-2.5727,-2.5727,2,1,1,0.432,0.7101,1.2771,0.8764,246.3,0,0
1268,0.098322,0.069690,0.069690,-2.3195,-2.6637,-2.6637,2,1,1,0.437,1.9119,1.2724,0.8635,241.6,0,0
1269,0.092576,0.071855,0.071855,-2.3797,-2.6331,-2.6331,2,1,1,0.441,0.6492,1.2560,0.8540,241.3,0,0
1270,0.088193,0.074581,0.074581,-2.4282,-2.5959,-2.5959,2,1,1,0.451,0.6699,1.2522,0.8480,240.9,0,0
1271,0.083003,0.074041,0.074041,-2.4889,-2.6031,-2.6031,2,1,1,0.456,0.5895,1.2364,0.8424,239.0,0,0
1272,0.078302,0.068259,0.068259,-2.5472,-2.6844,-2.6844,2,1,1,0.487,1.2667,1.2059,0.8328,234.5,0,0
1273,0.086996,0.064204,0.064204,-2.4419,-2.7457,-2.7457,2,1,1,0.468,0.7535,1.2241,0.8209,229.4,0,0
1274,0.087229,0.072689,0.072689,-2.4392,-2.6216,-2.6216,2,1,1,0.460,0.9722,1.2295,0.8179,233.2,0,0
1275,0.105431,0.066848,0.066848,-2.2497,-2.7053,-2.7053,2,1,1,0.460,2.2095,1.2194,0.8104,228.8,0,0
1276,0.125211,0.061325,0.061325,-2.0778,-2.7916,-2.7916,2,1,1,0.446,1.3611,1.2231,0.7991,222.9,0,0
1277,0.133835,0.072954,0.072954,-2.0112,-2.6179,-2.6179,2,1,1,0.395,1.1918,1.2307,0.7996,227.5,0,0
1278,0.132470,0.088835,0.088835,-2.0214,-2.4210,-2.4210,2,2,2,0.437,1.5680,1.2132,0.8144,220.3,1,1
1279,0.110288,0.089379,0.089379,-2.2047,-2.4149,-2.4149,2,2,2,0.413,0.6007,1.2354,0.8284,218.3,0,0
1280,0.093202,0.097064,0.097064,-2.3730,-2.3324,-2.3324,2,2,2,0.417,0.9300,1.2414,0.8478,207.0,0,0
1281,0.099631,0.092248,0.092248,-2.3063,-2.3833,-2.3833,2,2,2,0.401,0.7349,1.2522,0.8610,212.1,0,0
1282,0.087462,0.088439,0.088439,-2.4366,-2.4254,-2.4254,2,2,2,0.393,0.6393,1.2627,0.8696,215.1,0,0
1283,0.078733,0.103701,0.103701,-2.5417,-2.2662,-2.2662,2,2,2,0.447,1.3237,1.2108,0.8908,192.9,0,0
1284,0.103289,0.096087,0.096087,-2.2702,-2.3425,-2.3425,2,2,2,0.421,2.1159,1.2273,0.9030,201.8,0,0
1285,0.093851,0.090512,0.090512,-2.3660,-2.4023,-2.4023,2,2,2,0.401,0.7575,1.2469,0.9092,207.2,0,0
1286,0.092634,0.083747,0.083747,-2.3791,-2.4800,-2.4800,2,1,1,0.369,0.9986,1.2574,0.9090,213.0,1,1
1287,0.081554,0.075929,0.075929,-2.5065,-2.5780,-2.5780,2,1,1,0.383,1.9723,1.2744,0.9021,217.8,0,0
1288,0.066601,0.084933,0.084933,-2.7090,-2.4659,-2.4659,2,1,1,0.367,0.9206,1.2659,0.9040,208.3,0,0
1289,0.102617,0.078581,0.078581,-2.2767,-2.5436,-2.5436,2,2,2,0.373,1.0276,1.2612,0.9004,212.0,1,1
1290,0.094731,0.071828,0.071828,-2.3567,-2.6335,-2.6335,2,1,1,0.391,1.2940,1.2646,0.8913,214.1,1,1
1291,0.137105,0.064964,0.064964,-1.9870,-2.7339,-2.7339,2,1,1,0.403,1.5686,1.2766,0.8773,213.5,0,0
1292,0.095953,0.073125,0.073125,-2.3439,-2.6156,-2.6156,2,1,1,0.389,0.9020,1.2570,0.8723,210.3,0,0
1293,0.156232,0.107519,0.107519,-1.8564,-2.2301,-2.2301,2,2,2,0.444,2.8999,1.1845,0.8989,171.5,1,1
1294,0.143837,0.118754,0.118754,-1.9391,-2.1307,-2.1307,2,2,2,0.429,1.0552,1.1680,0.9322,154.6,0,0
1295,0.154211,0.119567,0.119567,-1.8694,-2.1239,-2.1239,2,2,2,0.438,0.6178,1.1602,0.9622,152.7,0,0
1296,0.130756,0.111280,0.111280,-2.0344,-2.1957,-2.1957,2,2,2,0.455,1.1670,1.1787,0.9813,161.4,0,0
1297,0.090861,0.101881,0.101881,-2.3984,-2.2840,-2.2840,2,2,2,0.435,2.5884,1.2080,0.9901,170.7,0,0
1298,0.097200,0.098771,0.098771,-2.3310,-2.3149,-2.3149,2,2,2,0.422,0.6015,1.2079,0.9952,172.7,0,0
1299,0.111786,0.107054,0.107054,-2.1912,-2.2344,-2.2344,2,2,2,0.437,0.8715,1.1881,1.0067,162.4,0,0
1300,0.092723,0.113809,0.113809,-2.3781,-2.1732,-2.1732,2,2,2,0.430,0.8179,1.1818,1.0225,154.3,0,0
1301,0.094670,0.105075,0.105075,-2.3574,-2.2531,-2.2531,2,2,2,0.421,1.4590,1.2110,1.0289,161.3,0,0
1302,0.086994,0.096885,0.096885,-2.4419,-2.3342,-2.3342,2,2,2,0.443,1.0977,1.2079,1.0277,167.1,0,0
1303,0.088367,0.087825,0.087825,-2.4263,-2.4324,-2.4324,2,2,2,0.449,2.3529,1.2206,1.0190,173.1,0,0
1304,0.099975,0.110359,0.110359,-2.3028,-2.2040,-2.2040,2,2,2,0.460,1.5835,1.1702,1.0301,153.0,0,0
1305,0.087772,0.101888,0.101888,-2.4330,-2.2839,-2.2839,2,2,2,0.408,1.3395,1.2301,1.0327,158.2,0,0
1306,0.088408,0.094228,0.094228,-2.4258,-2.3620,-2.3620,2,2,2,0.395,0.9726,1.2331,1.0286,162.2,0,0
1307,0.080519,0.086563,0.086563,-2.5193,-2.4469,-2.4469,2,1,1,0.364,1.0217,1.2602,1.0185,165.6,1,1
1308,0.078396,0.101692,0.101692,-2.5460,-2.2858,-2.2858,2,2,2,0.378,1.1994,1.2325,1.0222,154.1,1,1
1309,0.097222,0.105849,0.105849,-2.3308,-2.2457,-2.2457,2,2,2,0.403,0.7152,1.2113,1.0289,150.2,0,0
